corridor,route,pk,lat,lon,speed_kmh,source
a40,A40,77.92869,46.129897,5.549439,115,trace
a40,A40,77.97867,46.129702,5.550023,115,trace
a40,A40,78.02870,46.129523,5.550617,115,trace
a40,A40,78.07871,46.129355,5.551218,115,trace
a40,A40,78.12869,46.129197,5.551824,115,trace
a40,A40,78.17863,46.129046,5.552435,115,trace
a40,A40,78.22852,46.128901,5.553048,115,trace
a40,A40,78.27835,46.128762,5.553665,115,trace
a40,A40,78.32815,46.128626,5.554282,115,trace
a40,A40,78.37791,46.128493,5.554901,115,trace
a40,A40,78.42762,46.128365,5.555522,115,trace
a40,A40,78.47731,46.128238,5.556144,115,trace
a40,A40,78.52684,46.128121,5.556770,115,trace
a40,A40,78.57212,46.128011,5.557398,115,trace
a40,A40,78.61478,46.127905,5.558028,115,trace
a40,A40,78.66392,46.127803,5.558659,115,trace
a40,A40,78.71318,46.127706,5.559292,115,trace
a40,A40,78.76258,46.127618,5.559927,115,trace
a40,A40,78.81213,46.127538,5.560565,115,trace
a40,A40,78.86180,46.127468,5.561205,115,trace
a40,A40,78.91158,46.127406,5.561847,115,trace
a40,A40,78.96151,46.127363,5.562492,115,trace
a40,A40,79.01148,46.127342,5.563139,115,trace
a40,A40,79.06140,46.127345,5.563787,115,trace
a40,A40,79.11116,46.127369,5.564434,115,trace
a40,A40,79.16060,46.127418,5.565078,115,trace
a40,A40,79.20985,46.127476,5.565721,115,trace
a40,A40,79.25895,46.127542,5.566362,115,trace
a40,A40,79.30793,46.127614,5.567001,116,trace
a40,A40,79.35685,46.127687,5.567641,116,trace
a40,A40,79.40642,46.127726,5.568286,116,trace
a40,A40,79.45629,46.127729,5.568933,116,trace
a40,A40,79.50601,46.127695,5.569579,116,trace
a40,A40,79.55517,46.127627,5.570219,116,trace
a40,A40,79.60416,46.127532,5.570852,115,trace
a40,A40,79.65294,46.127428,5.571483,115,trace
a40,A40,79.70171,46.127324,5.572113,115,trace
a40,A40,79.75056,46.127223,5.572745,115,trace
a40,A40,79.79955,46.127128,5.573378,115,trace
a40,A40,79.84888,46.127049,5.574016,115,trace
a40,A40,79.89842,46.126984,5.574657,115,trace
a40,A40,79.94817,46.126936,5.575301,115,trace
a40,A40,79.99810,46.126911,5.575948,115,trace
a40,A40,80.04809,46.126912,5.576596,115,trace
a40,A40,80.09795,46.126937,5.577243,115,trace
a40,A40,80.14774,46.126971,5.577889,115,trace
a40,A40,80.19753,46.127006,5.578535,115,trace
a40,A40,80.24720,46.127048,5.579180,115,trace
a40,A40,80.29636,46.127123,5.579819,115,trace
a40,A40,80.34512,46.127217,5.580453,115,trace
a40,A40,80.39236,46.127359,5.581068,115,trace
a40,A40,80.43963,46.127499,5.581683,115,trace
a40,A40,80.48745,46.127625,5.582305,115,trace
a40,A40,80.53460,46.127760,5.582923,115,trace
a40,A40,80.58422,46.127909,5.583535,115,trace
a40,A40,80.63420,46.128067,5.584141,115,trace
a40,A40,80.68413,46.128236,5.584742,115,trace
a40,A40,80.73398,46.128416,5.585336,115,trace
a40,A40,80.78373,46.128604,5.585924,115,trace
a40,A40,80.83337,46.128802,5.586506,115,trace
a40,A40,80.88282,46.129010,5.587080,115,trace
a40,A40,80.93210,46.129228,5.587647,115,trace
a40,A40,80.98113,46.129456,5.588205,115,trace
a40,A40,81.03000,46.129690,5.588758,115,trace
a40,A40,81.07868,46.129930,5.589306,115,trace
a40,A40,81.12722,46.130176,5.589849,115,trace
a40,A40,81.17559,46.130426,5.590387,115,trace
a40,A40,81.22383,46.130680,5.590921,115,trace
a40,A40,81.27199,46.130936,5.591453,115,trace
a40,A40,81.32013,46.131193,5.591985,115,trace
a40,A40,81.36828,46.131450,5.592517,115,trace
a40,A40,81.41642,46.131707,5.593049,115,trace
a40,A40,81.46446,46.131966,5.593578,115,trace
a40,A40,81.51256,46.132224,5.594108,115,trace
a40,A40,81.60547,46.132482,5.594638,115,trace
a40,A40,81.68520,46.132741,5.595169,115,trace
a40,A40,81.73482,46.132999,5.595699,115,trace
a40,A40,81.78445,46.133256,5.596230,115,trace
a40,A40,81.83407,46.133514,5.596761,115,trace
a40,A40,81.88369,46.133771,5.597292,115,trace
a40,A40,81.93330,46.134029,5.597824,115,trace
a40,A40,81.98292,46.134286,5.598355,115,trace
a40,A40,82.03257,46.134545,5.598884,115,trace
a40,A40,82.08217,46.134802,5.599416,115,trace
a40,A40,82.13177,46.135058,5.599949,115,trace
a40,A40,82.18139,46.135315,5.600480,115,trace
a40,A40,82.23101,46.135573,5.601011,115,trace
a40,A40,82.28062,46.135830,5.601542,115,trace
a40,A40,82.33024,46.136087,5.602073,115,trace
a40,A40,82.37983,46.136343,5.602606,115,trace
a40,A40,82.42946,46.136601,5.603137,115,trace
a40,A40,82.47909,46.136859,5.603668,115,trace
a40,A40,82.52871,46.137116,5.604199,115,trace
a40,A40,82.57458,46.137374,5.604729,115,trace
a40,A40,82.62093,46.137632,5.605260,115,trace
a40,A40,82.67093,46.137890,5.605791,115,trace
a40,A40,82.72094,46.138147,5.606322,115,trace
a40,A40,82.77094,46.138405,5.606853,115,trace
a40,A40,82.82094,46.138660,5.607386,115,trace
a40,A40,82.87094,46.138918,5.607918,115,trace
a40,A40,82.92093,46.139171,5.608453,115,trace
a40,A40,82.97092,46.139422,5.608990,115,trace
a40,A40,83.02088,46.139670,5.609531,114,trace
a40,A40,83.04666,46.139797,5.609811,114,trace
a40,A40,83.46984,46.141667,5.614627,115,trace
a40,A40,83.51901,46.141858,5.615213,115,trace
a40,A40,83.57201,46.142018,5.615819,115,trace
a40,A40,83.62362,46.142154,5.616436,115,trace
a40,A40,83.67181,46.142274,5.617061,116,trace
a40,A40,83.72045,46.142379,5.617691,119,trace
a40,A40,83.76980,46.142451,5.618331,120,trace
a40,A40,83.81951,46.142496,5.618975,121,trace
a40,A40,83.86942,46.142510,5.619622,122,trace
a40,A40,83.91917,46.142462,5.620266,124,trace
a40,A40,83.96809,46.142371,5.620900,125,trace
a40,A40,84.01628,46.142252,5.621525,125,trace
a40,A40,84.06367,46.142108,5.622139,124,trace
a40,A40,84.11039,46.141947,5.622744,124,trace
a40,A40,84.15740,46.141793,5.623353,124,trace
a40,A40,84.20480,46.141650,5.623967,124,trace
a40,A40,84.25291,46.141527,5.624590,124,trace
a40,A40,84.30239,46.141466,5.625231,124,trace
a40,A40,84.35223,46.141453,5.625877,124,trace
a40,A40,84.40206,46.141485,5.626523,125,trace
a40,A40,84.45083,46.141584,5.627155,125,trace
a40,A40,84.49792,46.141732,5.627765,125,trace
a40,A40,84.54098,46.141920,5.628352,125,trace
a40,A40,84.57691,46.142150,5.628909,125,trace
a40,A40,84.62574,46.142441,5.629402,125,trace
a40,A40,84.67559,46.142758,5.629858,124,trace
a40,A40,84.72532,46.143101,5.630276,123,trace
a40,A40,84.77432,46.143475,5.630637,120,trace
a40,A40,84.82338,46.143847,5.631000,118,trace
a40,A40,84.87272,46.144208,5.631384,114,trace
a40,A40,84.92225,46.144563,5.631781,112,trace
a40,A40,84.97134,46.144934,5.632146,112,trace
a40,A40,85.02103,46.145282,5.632555,112,trace
a40,A40,85.07089,46.145618,5.632986,113,trace
a40,A40,85.12082,46.145940,5.633437,113,trace
a40,A40,85.17073,46.146248,5.633908,113,trace
a40,A40,85.22052,46.146539,5.634403,116,trace
a40,A40,85.27017,46.146819,5.634909,119,trace
a40,A40,85.31972,46.147094,5.635422,122,trace
a40,A40,85.36922,46.147365,5.635939,126,trace
a40,A40,85.41871,46.147636,5.636456,129,trace
a40,A40,85.46821,46.147908,5.636972,131,trace
a40,A40,85.51776,46.148190,5.637477,132,trace
a40,A40,85.56738,46.148487,5.637963,132,trace
a40,A40,85.61738,46.148806,5.638418,131,trace
a40,A40,85.66740,46.149130,5.638867,129,trace
a40,A40,85.71743,46.149458,5.639311,127,trace
a40,A40,85.76742,46.149795,5.639740,126,trace
a40,A40,85.81742,46.150129,5.640172,126,trace
a40,A40,85.86742,46.150458,5.640614,126,trace
a40,A40,85.91739,46.150767,5.641084,125,trace
a40,A40,85.96718,46.151061,5.641574,125,trace
a40,A40,86.01690,46.151349,5.642072,125,trace
a40,A40,86.06658,46.151635,5.642572,125,trace
a40,A40,86.11654,46.151943,5.643044,125,trace
a40,A40,86.16654,46.152266,5.643492,125,trace
a40,A40,86.21649,46.152605,5.643919,125,trace
a40,A40,86.26626,46.152959,5.644318,125,trace
a40,A40,86.31598,46.153316,5.644710,125,trace
a40,A40,86.36577,46.153668,5.645112,125,trace
a40,A40,86.41567,46.154013,5.645527,125,trace
a40,A40,86.46570,46.154341,5.645970,125,trace
a40,A40,86.51488,46.154663,5.646422,125,trace
a40,A40,86.56399,46.154982,5.646879,125,trace
a40,A40,86.61358,46.155299,5.647339,125,trace
a40,A40,86.66312,46.155613,5.647802,125,trace
a40,A40,86.71284,46.155938,5.648249,125,trace
a40,A40,86.76271,46.156275,5.648678,125,trace
a40,A40,86.81269,46.156629,5.649076,125,trace
a40,A40,86.86253,46.157001,5.649440,125,trace
a40,A40,86.91216,46.157383,5.649778,125,trace
a40,A40,86.96150,46.157777,5.650092,125,trace
a40,A40,87.01017,46.158184,5.650365,125,trace
a40,A40,87.05838,46.158598,5.650616,125,trace
a40,A40,87.10633,46.159015,5.650855,125,trace
a40,A40,87.15432,46.159432,5.651096,125,trace
a40,A40,87.20311,46.159837,5.651376,124,trace
a40,A40,87.25248,46.160225,5.651700,124,trace
a40,A40,87.30236,46.160593,5.652071,125,trace
a40,A40,87.35222,46.160927,5.652505,125,trace
a40,A40,87.40080,46.161211,5.653003,125,trace
a40,A40,87.44933,46.161444,5.653553,125,trace
a40,A40,87.49884,46.161611,5.654155,125,trace
a40,A40,87.54835,46.161778,5.654757,125,trace
a40,A40,87.57186,46.161858,5.655042,125,trace
a40,A40,87.91494,46.162282,5.659484,125,trace
a40,A40,87.96491,46.162419,5.660102,125,trace
a40,A40,88.01487,46.162556,5.660719,125,trace
a40,A40,88.06484,46.162693,5.661337,125,trace
a40,A40,88.11480,46.162830,5.661954,125,trace
a40,A40,88.16468,46.162978,5.662566,125,trace
a40,A40,88.21455,46.163129,5.663177,125,trace
a40,A40,88.26441,46.163280,5.663788,125,trace
a40,A40,88.31428,46.163430,5.664399,125,trace
a40,A40,88.36414,46.163581,5.665010,125,trace
a40,A40,88.41408,46.163723,5.665625,125,trace
a40,A40,88.46353,46.163867,5.666240,125,trace
a40,A40,88.51124,46.164013,5.666853,125,trace
a40,A40,88.55434,46.164162,5.667465,125,trace
a40,A40,88.60086,46.164313,5.668075,125,trace
a40,A40,88.64793,46.164463,5.668686,125,trace
a40,A40,88.69499,46.164613,5.669298,125,trace
a40,A40,88.74205,46.164763,5.669909,125,trace
a40,A40,88.78931,46.164919,5.670518,125,trace
a40,A40,88.83697,46.165085,5.671120,125,trace
a40,A40,88.88534,46.165272,5.671710,125,trace
a40,A40,88.93450,46.165488,5.672278,125,trace
a40,A40,88.98416,46.165737,5.672816,125,trace
a40,A40,89.03412,46.166016,5.673323,125,trace
a40,A40,89.08399,46.166326,5.673792,125,trace
a40,A40,89.13270,46.166678,5.674192,125,trace
a40,A40,89.18045,46.167052,5.674551,125,trace
a40,A40,89.22721,46.167441,5.674875,125,trace
a40,A40,89.27230,46.167848,5.675149,125,trace
a40,A40,89.31763,46.168252,5.675431,125,trace
a40,A40,89.36321,46.168655,5.675719,125,trace
a40,A40,89.40918,46.169053,5.676018,125,trace
a40,A40,89.45557,46.169438,5.676352,125,trace
a40,A40,89.49644,46.169809,5.676717,125,trace
a40,A40,89.53044,46.170162,5.677117,125,trace
a40,A40,89.56891,46.170476,5.677581,125,trace
a40,A40,89.60982,46.170762,5.678079,125,trace
a40,A40,89.65320,46.171013,5.678614,125,trace
a40,A40,89.69972,46.171211,5.679196,125,trace
a40,A40,89.74805,46.171360,5.679807,125,trace
a40,A40,89.79731,46.171450,5.680438,125,trace
a40,A40,89.84726,46.171482,5.681085,125,trace
a40,A40,89.89678,46.171459,5.681732,126,trace
a40,A40,89.94516,46.171388,5.682371,126,trace
a40,A40,89.99228,46.171277,5.682998,125,trace
a40,A40,90.03750,46.171120,5.683606,126,trace
a40,A40,90.08159,46.170942,5.684201,126,trace
a40,A40,90.12536,46.170758,5.684793,126,trace
a40,A40,90.16903,46.170573,5.685384,125,trace
a40,A40,90.21355,46.170403,5.685984,124,trace
a40,A40,90.25900,46.170251,5.686594,123,trace
a40,A40,90.30509,46.170113,5.687211,123,trace
a40,A40,90.35166,46.169985,5.687833,122,trace
a40,A40,90.41308,46.169852,5.688452,122,trace
a40,A40,90.46676,46.169703,5.689064,122,trace
a40,A40,90.51485,46.169539,5.689668,121,trace
a40,A40,90.56345,46.169359,5.690262,120,trace
a40,A40,90.61293,46.169141,5.690828,119,trace
a40,A40,90.66274,46.168891,5.691366,118,trace
a40,A40,90.71270,46.168615,5.691877,117,trace
a40,A40,90.76256,46.168316,5.692362,115,trace
a40,A40,90.81202,46.167995,5.692815,115,trace
a40,A40,90.86128,46.167666,5.693257,115,trace
a40,A40,90.91039,46.167333,5.693690,115,trace
a40,A40,90.95941,46.166995,5.694119,115,trace
a40,A40,91.00842,46.166658,5.694547,115,trace
a40,A40,91.05767,46.166329,5.694989,115,trace
a40,A40,91.10721,46.166012,5.695448,115,trace
a40,A40,91.15699,46.165710,5.695928,115,trace
a40,A40,91.20693,46.165423,5.696426,115,trace
a40,A40,91.25684,46.165173,5.696965,115,trace
a40,A40,91.30615,46.164961,5.697535,116,trace
a40,A40,91.34996,46.164788,5.698132,116,trace
a40,A40,91.38931,46.164657,5.698752,116,trace
a40,A40,91.43462,46.164577,5.699390,116,trace
a40,A40,91.48204,46.164549,5.700037,116,trace
a40,A40,91.53086,46.164575,5.700682,116,trace
a40,A40,91.58054,46.164645,5.701322,116,trace
a40,A40,91.63049,46.164747,5.701953,116,trace
a40,A40,91.68044,46.164878,5.702574,116,trace
a40,A40,91.73027,46.165024,5.703186,115,trace
a40,A40,91.77997,46.165183,5.703793,115,trace
a40,A40,91.82952,46.165353,5.704393,115,trace
a40,A40,91.87881,46.165537,5.704985,115,trace
a40,A40,91.92795,46.165729,5.705571,115,trace
a40,A40,91.97698,46.165926,5.706154,115,trace
a40,A40,92.02594,46.166125,5.706735,115,trace
a40,A40,92.07487,46.166325,5.707316,115,trace
a40,A40,92.12412,46.166512,5.707905,115,trace
a40,A40,92.17378,46.166673,5.708511,115,trace
a40,A40,92.22366,46.166808,5.709129,115,trace
a40,A40,92.27359,46.166914,5.709758,115,trace
a40,A40,92.32334,46.166985,5.710398,115,trace
a40,A40,92.37440,46.167044,5.711041,115,trace
a40,A40,92.42476,46.167112,5.711682,115,trace
a40,A40,92.47471,46.167196,5.712319,115,trace
a40,A40,92.52453,46.167299,5.712950,115,trace
a40,A40,92.57410,46.167422,5.713574,115,trace
a40,A40,92.62352,46.167554,5.714194,115,trace
a40,A40,92.67305,46.167679,5.714817,115,trace
a40,A40,92.72279,46.167788,5.715446,115,trace
a40,A40,92.77274,46.167875,5.716082,115,trace
a40,A40,92.82264,46.167905,5.716729,115,trace
a40,A40,92.87196,46.167896,5.717377,115,trace
a40,A40,92.92070,46.167858,5.718022,115,trace
a40,A40,92.96897,46.167802,5.718666,115,trace
a40,A40,93.01709,46.167741,5.719308,115,trace
a40,A40,93.06576,46.167700,5.719954,115,trace
a40,A40,93.11505,46.167688,5.720602,115,trace
a40,A40,93.16481,46.167712,5.721248,115,trace
a40,A40,93.21482,46.167774,5.721891,115,trace
a40,A40,93.26463,46.167879,5.722521,115,trace
a40,A40,93.30970,46.168017,5.723138,115,trace
a40,A40,93.35690,46.168178,5.723743,115,trace
a40,A40,93.40675,46.168355,5.724339,115,trace
a40,A40,93.45648,46.168545,5.724927,115,trace
a40,A40,93.50604,46.168748,5.725505,115,trace
a40,A40,93.55559,46.168950,5.726084,115,trace
a40,A40,93.60513,46.169154,5.726662,115,trace
a40,A40,93.65470,46.169355,5.727242,115,trace
a40,A40,93.70449,46.169539,5.727834,115,trace
a40,A40,93.75442,46.169703,5.728437,115,trace
a40,A40,93.80434,46.169843,5.729053,115,trace
a40,A40,93.85414,46.169959,5.729679,115,trace
a40,A40,93.90376,46.170058,5.730312,115,trace
a40,A40,93.95300,46.170133,5.730952,115,trace
a40,A40,94.00193,46.170193,5.731594,115,trace
a40,A40,94.05064,46.170244,5.732239,115,trace
a40,A40,94.09907,46.170285,5.732884,115,trace
a40,A40,94.14682,46.170303,5.733532,115,trace
a40,A40,94.19459,46.170322,5.734180,115,trace
a40,A40,94.24264,46.170349,5.734828,115,trace
a40,A40,94.31906,46.170378,5.735475,115,trace
a40,A40,94.38581,46.170407,5.736122,115,trace
a40,A40,94.43513,46.170437,5.736769,115,trace
a40,A40,94.48445,46.170467,5.737416,115,trace
a40,A40,94.53380,46.170495,5.738064,115,trace
a40,A40,94.58311,46.170525,5.738711,115,trace
a40,A40,94.63240,46.170557,5.739358,115,trace
a40,A40,94.68171,46.170587,5.740005,115,trace
a40,A40,94.73110,46.170613,5.740652,115,trace
a40,A40,94.78040,46.170643,5.741300,115,trace
a40,A40,94.82976,46.170671,5.741947,115,trace
a40,A40,94.87920,46.170694,5.742595,115,trace
a40,A40,94.92875,46.170710,5.743243,115,trace
a40,A40,94.97846,46.170713,5.743891,115,trace
a40,A40,95.02840,46.170675,5.744537,115,trace
a40,A40,95.07838,46.170627,5.745182,115,trace
a40,A40,95.12837,46.170579,5.745827,115,trace
a40,A40,95.17828,46.170525,5.746470,115,trace
a40,A40,95.22734,46.170397,5.747091,115,trace
a40,A40,95.28892,46.170236,5.747697,115,trace
a40,A40,95.32298,46.170147,5.748013,115,trace
a40,A40,96.29100,46.164430,5.757470,,pr
a40,A40,97.27800,46.160731,5.769103,,pr
a40,A40,98.22200,46.159184,5.781150,,pr
a40,A40,99.23400,46.152151,5.789463,,pr
a40,A40,99.43700,46.150634,5.790918,,pr
a40,A40,100.20000,46.144360,5.794887,,pr
a40,A40,101.18800,46.135665,5.797480,,pr
a40,A40,102.19100,46.126683,5.798588,,pr
a40,A40,103.19400,46.117742,5.797039,,pr
a40,A40,104.14300,46.109638,5.800842,,pr
a40,A40,105.13600,46.105333,5.812113,,pr
a40,A40,106.13700,46.102722,5.824531,,pr
a40,A40,107.07100,46.094765,5.828367,,pr
a40,A40,108.04200,46.087287,5.834822,,pr
a40,A40,109.01900,46.080436,5.842746,,pr
a40,A40,109.31702,46.077693,5.843366,115,trace
a40,A40,109.36544,46.077250,5.843477,115,trace
a40,A40,109.41469,46.076816,5.843642,115,trace
a40,A40,109.46432,46.076387,5.843833,115,trace
a40,A40,109.51407,46.075961,5.844037,115,trace
a40,A40,109.56402,46.075542,5.844271,115,trace
a40,A40,109.61405,46.075135,5.844542,115,trace
a40,A40,109.66391,46.074740,5.844851,115,trace
a40,A40,109.71347,46.074360,5.845195,115,trace
a40,A40,109.76261,46.073994,5.845569,115,trace
a40,A40,109.81097,46.073646,5.845979,115,trace
a40,A40,109.85839,46.073318,5.846421,115,trace
a40,A40,109.90485,46.073007,5.846888,115,trace
a40,A40,109.94931,46.072714,5.847378,116,trace
a40,A40,109.98862,46.072443,5.847894,116,trace
a40,A40,110.03730,46.072199,5.848437,115,trace
a40,A40,110.08709,46.071979,5.849001,115,trace
a40,A40,110.13704,46.071781,5.849582,115,trace
a40,A40,110.18701,46.071601,5.850175,115,trace
a40,A40,110.23685,46.071443,5.850781,115,trace
a40,A40,110.28652,46.071299,5.851394,116,trace
a40,A40,110.33616,46.071159,5.852009,116,trace
a40,A40,110.38583,46.071016,5.852623,115,trace
a40,A40,110.43553,46.070871,5.853236,115,trace
a40,A40,110.48531,46.070719,5.853845,115,trace
a40,A40,110.53517,46.070558,5.854449,115,trace
a40,A40,110.58510,46.070386,5.855047,115,trace
a40,A40,110.63508,46.070200,5.855637,115,trace
a40,A40,110.68505,46.070001,5.856217,115,trace
a40,A40,110.73496,46.069790,5.856788,115,trace
a40,A40,110.78480,46.069571,5.857353,115,trace
a40,A40,110.83458,46.069346,5.857914,115,trace
a40,A40,110.88434,46.069119,5.858472,115,trace
a40,A40,110.93412,46.068893,5.859032,115,trace
a40,A40,110.98317,46.068669,5.859593,115,trace
a40,A40,111.03217,46.068447,5.860156,115,trace
a40,A40,111.08151,46.068232,5.860724,116,trace
a40,A40,111.13105,46.068026,5.861300,118,trace
a40,A40,111.18084,46.067840,5.861889,119,trace
a40,A40,111.23074,46.067669,5.862487,120,trace
a40,A40,111.28070,46.067512,5.863093,121,trace
a40,A40,111.33066,46.067373,5.863709,123,trace
a40,A40,111.38055,46.067248,5.864331,125,trace
a40,A40,111.43039,46.067128,5.864955,127,trace
a40,A40,111.48021,46.067012,5.865580,128,trace
a40,A40,111.52999,46.066899,5.866207,129,trace
a40,A40,111.57978,46.066786,5.866833,129,trace
a40,A40,111.62958,46.066671,5.867459,129,trace
a40,A40,111.67943,46.066551,5.868082,130,trace
a40,A40,111.72933,46.066423,5.868703,130,trace
a40,A40,111.77926,46.066290,5.869321,130,trace
a40,A40,111.82923,46.066148,5.869935,130,trace
a40,A40,111.87921,46.065997,5.870545,130,trace
a40,A40,111.92989,46.065837,5.871150,130,trace
a40,A40,111.98146,46.065668,5.871750,130,trace
a40,A40,112.03071,46.065478,5.872336,130,trace
a40,A40,112.08011,46.065280,5.872917,130,trace
a40,A40,112.12967,46.065074,5.873492,130,trace
a40,A40,112.17944,46.064854,5.874057,130,trace
a40,A40,112.22930,46.064624,5.874612,130,trace
a40,A40,112.27923,46.064383,5.875158,130,trace
a40,A40,112.32922,46.064121,5.875685,130,trace
a40,A40,112.37921,46.063860,5.876211,130,trace
a40,A40,112.42921,46.063598,5.876737,130,trace
